ACC_STATION_CODE,DATE_TYPE,TIME_ATTRIBUTE,BEGIN_TIME,END_TIME,VERSION_ID
9543,4,5,1140,1440,499                 
9543,5,1,240,480,499                 
9543,5,2,480,600,499                 
9543,5,3,600,960,499                 
9543,5,4,960,1080,499                 
9543,5,5,1080,1440,499                 
9543,6,1,240,420,499                 
9543,6,2,420,540,499                 
9543,6,3,540,960,499                 
9543,6,4,960,1200,499                 
9543,6,5,1200,1440,499                 
9543,7,1,240,480,499                 
9543,7,2,480,600,499                 
9543,7,3,600,960,499                 
9543,7,4,960,1080,499                 
9543,7,5,1080,1440,499                 
9543,8,1,240,420,499                 
9543,8,2,420,540,499                 
9543,8,3,540,1020,499                 
9543,8,4,1020,1140,499                 
9543,8,5,1140,1440,499                 
9543,9,1,240,480,499                 
9543,9,2,480,600,499                 
9543,9,3,600,960,499                 
9543,9,4,960,1080,499                 
9543,9,5,1080,1440,499                 
9543,10,1,240,420,499                 
9543,10,2,420,540,499                 
9543,10,3,540,960,499                 
9543,10,4,960,1200,499                 
9543,10,5,1200,1440,499                 
9543,11,1,240,480,499                 
9543,11,2,480,600,499                 
9543,11,3,600,960,499                 
9543,11,4,960,1080,499                 
9543,11,5,1080,1440,499                 
9543,12,1,240,420,499                 
9543,12,2,420,540,499                 
9543,12,3,540,1020,499                 
9543,12,4,1020,1140,499                 
9543,12,5,1140,1440,499                 
9543,13,1,240,480,499                 
9543,13,2,480,600,499                 
9543,13,3,600,960,499                 
9543,13,4,960,1080,499                 
9543,13,5,1080,1440,499                 
9543,14,1,240,420,499                 
9543,14,2,420,540,499                 
9543,14,3,540,960,499                 
9543,14,4,960,1200,499                 
9543,14,5,1200,1440,499                 
9543,15,1,240,480,499                 
9543,15,2,480,600,499                 
9543,15,3,600,960,499                 
9543,15,4,960,1080,499                 
9543,15,5,1080,1440,499                 
9621,0,1,240,420,499                 
9621,0,2,420,540,499                 
9621,0,3,540,1020,499                 
9621,0,4,1020,1140,499                 
9621,0,5,1140,1440,499                 
9621,1,1,240,480,499                 
9621,1,2,480,600,499                 
9621,1,3,600,960,499                 
9621,1,4,960,1080,499                 
9621,1,5,1080,1440,499                 
9621,2,1,240,420,499                 
9621,2,2,420,540,499                 
9621,2,3,540,960,499                 
9621,2,4,960,1200,499                 
9621,2,5,1200,1440,499                 
9621,3,1,240,480,499                 
9621,3,2,480,600,499                 
9621,3,3,600,960,499                 
9621,3,4,960,1080,499                 
9621,3,5,1080,1440,499                 
9621,4,1,240,420,499                 
9621,4,2,420,540,499                 
9621,4,3,540,1020,499                 
9621,4,4,1020,1140,499                 
9621,4,5,1140,1440,499                 
9621,5,1,240,480,499                 
9621,5,2,480,600,499                 
9621,5,3,600,960,499                 
9621,5,4,960,1080,499                 
9621,5,5,1080,1440,499                 
9621,6,1,240,420,499                 
9621,6,2,420,540,499                 
9621,6,3,540,960,499                 
9621,6,4,960,1200,499                 
9621,6,5,1200,1440,499                 
9621,7,1,240,480,499                 
9621,7,2,480,600,499                 
9621,7,3,600,960,499                 
9621,7,4,960,1080,499                 
9621,7,5,1080,1440,499                 
9621,8,1,240,420,499                 
9621,8,2,420,540,499                 
9621,8,3,540,1020,499                 
9621,8,4,1020,1140,499                 
9621,8,5,1140,1440,499                 
9621,9,1,240,480,499                 
9621,9,2,480,600,499                 
9621,9,3,600,960,499                 
9621,9,4,960,1080,499                 
9621,9,5,1080,1440,499                 
9621,10,1,240,420,499                 
9621,10,2,420,540,499                 
9621,10,3,540,960,499                 
9621,10,4,960,1200,499                 
9621,10,5,1200,1440,499                 
9621,11,1,240,480,499                 
9621,11,2,480,600,499                 
9621,11,3,600,960,499                 
9621,11,4,960,1080,499                 
9621,11,5,1080,1440,499                 
9621,12,1,240,420,499                 
9621,12,2,420,540,499                 
9621,12,3,540,1020,499                 
9621,12,4,1020,1140,499                 
9621,12,5,1140,1440,499                 
9621,13,1,240,480,499                 
9621,13,2,480,600,499                 
9621,13,3,600,960,499                 
9621,13,4,960,1080,499                 
9621,13,5,1080,1440,499                 
9621,14,1,240,420,499                 
9621,14,2,420,540,499                 
9621,14,3,540,960,499                 
9621,14,4,960,1200,499                 
9621,14,5,1200,1440,499                 
9621,15,1,240,480,499                 
9621,15,2,480,600,499                 
9621,15,3,600,960,499                 
9621,15,4,960,1080,499                 
9621,15,5,1080,1440,499                 
9623,0,1,240,420,499                 
9623,0,2,420,540,499                 
9623,0,3,540,1020,499                 
9623,0,4,1020,1140,499                 
9623,0,5,1140,1440,499                 
9623,1,1,240,480,499                 
9623,1,2,480,600,499                 
9623,1,3,600,960,499                 
9623,1,4,960,1080,499                 
9623,1,5,1080,1440,499                 
9623,2,1,240,420,499                 
9623,2,2,420,540,499                 
9623,2,3,540,960,499                 
9623,2,4,960,1200,499                 
9623,2,5,1200,1440,499                 
9623,3,1,240,480,499                 
9623,3,2,480,600,499                 
9623,3,3,600,960,499                 
9623,3,4,960,1080,499                 
9623,3,5,1080,1440,499                 
9623,4,1,240,420,499                 
9623,4,2,420,540,499                 
9623,4,3,540,1020,499                 
9623,4,4,1020,1140,499                 
9623,4,5,1140,1440,499                 
9623,5,1,240,480,499                 
9623,5,2,480,600,499                 
9623,5,3,600,960,499                 
9623,5,4,960,1080,499                 
9623,5,5,1080,1440,499                 
9623,6,1,240,420,499                 
9623,6,2,420,540,499                 
9623,6,3,540,960,499                 
9623,6,4,960,1200,499                 
9623,6,5,1200,1440,499                 
9623,7,1,240,480,499                 
9623,7,2,480,600,499                 
9623,7,3,600,960,499                 
9623,7,4,960,1080,499                 
9623,7,5,1080,1440,499                 
9623,8,1,240,420,499                 
9623,8,2,420,540,499                 
9623,8,3,540,1020,499                 
9623,8,4,1020,1140,499                 
9623,8,5,1140,1440,499                 
9623,9,1,240,480,499                 
9623,9,2,480,600,499                 
9623,9,3,600,960,499                 
9623,9,4,960,1080,499                 
9623,9,5,1080,1440,499                 
9623,10,1,240,420,499                 
9623,10,2,420,540,499                 
9623,10,3,540,960,499                 
9623,10,4,960,1200,499                 
9623,10,5,1200,1440,499                 
9623,11,1,240,480,499                 
9623,11,2,480,600,499                 
9623,11,3,600,960,499                 
9623,11,4,960,1080,499                 
9623,11,5,1080,1440,499                 
9623,12,1,240,420,499                 
9623,12,2,420,540,499                 
9623,12,3,540,1020,499                 
9623,12,4,1020,1140,499                 
9623,12,5,1140,1440,499                 
9623,13,1,240,480,499                 
9623,13,2,480,600,499                 
9623,13,3,600,960,499                 
9623,13,4,960,1080,499                 
9623,13,5,1080,1440,499                 
9623,14,1,240,420,499                 
9623,14,2,420,540,499                 
9623,14,3,540,960,499                 
9623,14,4,960,1200,499                 
9623,14,5,1200,1440,499                 
9623,15,1,240,480,499                 
9623,15,2,480,600,499                 
9623,15,3,600,960,499                 
9623,15,4,960,1080,499                 
9623,15,5,1080,1440,499                 
9625,0,1,240,420,499                 
9625,0,2,420,540,499                 
9625,0,3,540,1020,499                 
9625,0,4,1020,1140,499                 
9625,0,5,1140,1440,499                 
9625,1,1,240,480,499                 
9625,1,2,480,600,499                 
9625,1,3,600,960,499                 
9625,1,4,960,1080,499                 
9625,1,5,1080,1440,499                 
9625,2,1,240,420,499                 
9625,2,2,420,540,499                 
9625,2,3,540,960,499                 
9625,2,4,960,1200,499                 
9625,2,5,1200,1440,499                 
9625,3,1,240,480,499                 
9625,3,2,480,600,499                 
9625,3,3,600,960,499                 
9625,3,4,960,1080,499                 
